李荣浩,年少有为,790.8万,https://y.qq.com/n/ryqq/songDetail/002WpZPj4OOGeT,285043453
李荣浩,麻雀,790.8万,https://y.qq.com/n/ryqq/songDetail/000lv3Zi13dSVA,246492240
李荣浩,不将就,790.8万,https://y.qq.com/n/ryqq/songDetail/000edAg12jLBrN,102367085
李荣浩,戒烟,790.8万,https://y.qq.com/n/ryqq/songDetail/000ByvB6495lpZ,209340068
李荣浩,戒烟,790.8万,https://y.qq.com/n/ryqq/songDetail/004MvQot3V0O8P,328262786
李荣浩,老街,790.8万,https://y.qq.com/n/ryqq/songDetail/000sU9jC3bN2dY,102069682
李荣浩,爸爸妈妈,790.8万,https://y.qq.com/n/ryqq/songDetail/001xBUtF3rgn7O,105526949
李荣浩,模特,790.8万,https://y.qq.com/n/ryqq/songDetail/002FRBul05dgjC,5016169
李荣浩,女儿国,790.8万,https://y.qq.com/n/ryqq/songDetail/003YYX4K3gTZBT,212046553
李荣浩,李白,790.8万,https://y.qq.com/n/ryqq/songDetail/000rMFLS0ZnngN,5016168
任然,飞鸟和蝉,282.4万,https://y.qq.com/n/ryqq/songDetail/004Fimy419PpsA,270283298
任然,无人之岛,282.4万,https://y.qq.com/n/ryqq/songDetail/001fTFGe0LqzdT,203452364
任然,落海,282.4万,https://y.qq.com/n/ryqq/songDetail/002otIR30L2LZO,307167242
任然,难堪,282.4万,https://y.qq.com/n/ryqq/songDetail/003mcx3e2S0bqa,332441237
任然,后继者,282.4万,https://y.qq.com/n/ryqq/songDetail/003qKlqV1PVMB8,109391882
任然,关键词,282.4万,https://y.qq.com/n/ryqq/songDetail/003Ph9WS2YraQM,201816550
任然,雀跃,282.4万,https://y.qq.com/n/ryqq/songDetail/002xADAG0ndpws,317328330
任然,疑心病,282.4万,https://y.qq.com/n/ryqq/songDetail/003HSdVY3Z3GST,105519196
任然,空空如也,282.4万,https://y.qq.com/n/ryqq/songDetail/001OFCtb1K2hBU,212676452
任然,走不出的回忆,282.4万,https://y.qq.com/n/ryqq/songDetail/002X2A9s2qIVBe,108966508
程响,时光洪流,143.3万,https://y.qq.com/n/ryqq/songDetail/001YVo3U4H3LLH,320315208
程响,四季予你,143.3万,https://y.qq.com/n/ryqq/songDetail/004bd0Av3rVEE3,290702057
程响,等你归来,143.3万,https://y.qq.com/n/ryqq/songDetail/000lkMEi2bOZ0v,293985379
程响,世界这么大还是遇见你,143.3万,https://y.qq.com/n/ryqq/songDetail/001xLIXo2w9V7U,248929498
程响,不再联系,143.3万,https://y.qq.com/n/ryqq/songDetail/000p3XN73Y5vV6,102798993
程响,千里共婵娟,143.3万,https://y.qq.com/n/ryqq/songDetail/003B3YRf2bQBix,237179755
程响,想起了你,143.3万,https://y.qq.com/n/ryqq/songDetail/002jyUB34ePDOv,225556832
程响,四季予你 (DJ版),143.3万,https://y.qq.com/n/ryqq/songDetail/001s7GQy3JQxaZ,291376747
程响,孤陋寡闻,143.3万,https://y.qq.com/n/ryqq/songDetail/002XNXC04QXD2W,328458806
程响,四季予你 (DJ沈念版),143.3万,https://y.qq.com/n/ryqq/songDetail/001o8nbL0Vh3ST,294273687
王小帅,哭泣站台,53.0万,https://y.qq.com/n/ryqq/songDetail/000fdOY92wZNmm,331724115
王小帅,怨苍天变了心 (吉他版),53.0万,https://y.qq.com/n/ryqq/songDetail/001dGNKF3KlMu0,319905785
王小帅,你头顶的风,53.0万,https://y.qq.com/n/ryqq/songDetail/000QDYVT13JXoS,296546796
王小帅,不是因为寂寞才想你,53.0万,https://y.qq.com/n/ryqq/songDetail/001cgpor2AnOa9,247123388
王小帅,最近,53.0万,https://y.qq.com/n/ryqq/songDetail/003yK5G20jEhIJ,230393521
王小帅,我爱他,53.0万,https://y.qq.com/n/ryqq/songDetail/002KVKHw4JCGfJ,247917916
王小帅,机场等船,53.0万,https://y.qq.com/n/ryqq/songDetail/001oUe4A2OjmTN,315808284
王小帅,辞九门回忆（翻自 李袈）,53.0万,https://y.qq.com/n/ryqq/songDetail/003Lq4LV4RFRCN,327173375
王小帅,余光边框,53.0万,https://y.qq.com/n/ryqq/songDetail/003PoX5c48XCKb,308555513
王小帅,你头顶的风 (吉他版),53.0万,https://y.qq.com/n/ryqq/songDetail/004M7lfe32SuJh,301773927
莫文蔚,这世界那么多人,227.2万,https://y.qq.com/n/ryqq/songDetail/000EId433wXlQN,309058164
莫文蔚,盛夏的果实,227.2万,https://y.qq.com/n/ryqq/songDetail/0009BoCc0C2KFN,4830161
莫文蔚,一生所爱,227.2万,https://y.qq.com/n/ryqq/songDetail/000U510n3mqyBf,1727258
莫文蔚,慢慢喜欢你,227.2万,https://y.qq.com/n/ryqq/songDetail/002kkJSE0IeS1F,213212911
莫文蔚,忽然之间,227.2万,https://y.qq.com/n/ryqq/songDetail/000B0ypt0gL3vR,4830362
莫文蔚,阴天,227.2万,https://y.qq.com/n/ryqq/songDetail/0031PqYN0sj8K3,4830345
莫文蔚,电台情歌,227.2万,https://y.qq.com/n/ryqq/songDetail/000gt6Y92Dm4YQ,4933701
莫文蔚,如果没有你,227.2万,https://y.qq.com/n/ryqq/songDetail/0037K4vg2IaLqH,103848
莫文蔚,他不爱我,227.2万,https://y.qq.com/n/ryqq/songDetail/003V5znv2Cgy1D,4830343
莫文蔚,那么爱你为什么,227.2万,https://y.qq.com/n/ryqq/songDetail/004cjfOF1dkG8J,4830198
毛不易,像我这样的人 (Live),599.0万,https://y.qq.com/n/ryqq/songDetail/00375L600p9sxv,203514624
毛不易,牧马城市,599.0万,https://y.qq.com/n/ryqq/songDetail/000uhMwj387EBp,213224236
毛不易,消愁 (Live),599.0万,https://y.qq.com/n/ryqq/songDetail/003kLvu04bLGzi,203451421
毛不易,借 (Live),599.0万,https://y.qq.com/n/ryqq/songDetail/002WLDmw0vkHtC,203705594
毛不易,呓语 (Live),599.0万,https://y.qq.com/n/ryqq/songDetail/002EKRp30g50rs,231911712
毛不易,不染,599.0万,https://y.qq.com/n/ryqq/songDetail/001xlfsG2eVHUf,213079190
毛不易,梅香如故,599.0万,https://y.qq.com/n/ryqq/songDetail/003olD751EQ2Ul,215969338
毛不易,爱情神话,599.0万,https://y.qq.com/n/ryqq/songDetail/002n8WAV4KfuPM,332882761
毛不易,像我这样的人 (Live),599.0万,https://y.qq.com/n/ryqq/songDetail/003hzeOV0LsPyx,214702782
毛不易,平凡的一天 (Live),599.0万,https://y.qq.com/n/ryqq/songDetail/004RHKh10BqQef,220673489
郁可唯,水中花 (Live),106.7万,https://y.qq.com/n/ryqq/songDetail/002TsjSY3dWAz5,330646127
郁可唯,路过人间 (演唱会Live限定版),106.7万,https://y.qq.com/n/ryqq/songDetail/002ic85X3x4zum,224617595
郁可唯,路过人间,106.7万,https://y.qq.com/n/ryqq/songDetail/0042jyJt0aQ0Gd,232965795
郁可唯,知否知否,106.7万,https://y.qq.com/n/ryqq/songDetail/002krvKI4Jgvq9,225716644
郁可唯,他不懂 (Live),106.7万,https://y.qq.com/n/ryqq/songDetail/000xO0V54Elc0m,334397897
郁可唯,很受伤 (Live),106.7万,https://y.qq.com/n/ryqq/songDetail/003hlRmY0Usxae,332408267
郁可唯,路过人间 (Live),106.7万,https://y.qq.com/n/ryqq/songDetail/0012eS2E3ncmAl,329943638
郁可唯,情人咒,106.7万,https://y.qq.com/n/ryqq/songDetail/003ihBAH3W4ODI,269243780
郁可唯,纸船,106.7万,https://y.qq.com/n/ryqq/songDetail/004amlYZ0zVdNl,259631067
郁可唯,独家记忆 (Live),106.7万,https://y.qq.com/n/ryqq/songDetail/003kzGp00yeHHs,109210078
苏星婕,落日与晚风,27.8万,https://y.qq.com/n/ryqq/songDetail/000ORNy208FEAN,315812068
苏星婕,风吹过八千里,27.8万,https://y.qq.com/n/ryqq/songDetail/001hDICw1itMfY,325136985
苏星婕,清空,27.8万,https://y.qq.com/n/ryqq/songDetail/004LZwE13k5hzj,294235538
苏星婕,等一场大雨,27.8万,https://y.qq.com/n/ryqq/songDetail/001iyR1A1iIEzr,310985384
苏星婕,谎话,27.8万,https://y.qq.com/n/ryqq/songDetail/001WO9nI3beA2e,330646032
苏星婕,去年花开,27.8万,https://y.qq.com/n/ryqq/songDetail/000xH0YD3IEW7R,308126719
苏星婕,大可不必,27.8万,https://y.qq.com/n/ryqq/songDetail/003YlKf41ogIq5,332333302
苏星婕,时空缝隙,27.8万,https://y.qq.com/n/ryqq/songDetail/000U7QtL45R57g,300579156
苏星婕,几句话而已,27.8万,https://y.qq.com/n/ryqq/songDetail/00077tUQ1wa2vK,331241563
苏星婕,清空 (DJ版),27.8万,https://y.qq.com/n/ryqq/songDetail/002rZ3EE27C8ls,294235540
en,嚣张,130.8万,https://y.qq.com/n/ryqq/songDetail/001Hp44V3pCQ53,235802819
en,曲终人亦散,130.8万,https://y.qq.com/n/ryqq/songDetail/001jctr241BiOo,322359258
en,间距,130.8万,https://y.qq.com/n/ryqq/songDetail/004f2uTR2CRh1h,283657774
en,暗示分离,130.8万,https://y.qq.com/n/ryqq/songDetail/0028PYV62F9p03,236668123
en,云水谣,130.8万,https://y.qq.com/n/ryqq/songDetail/003Q5Nf549PMWk,234428728
en,北纬23°26’,130.8万,https://y.qq.com/n/ryqq/songDetail/004IDf0g344iYi,333286050
en,奉劝,130.8万,https://y.qq.com/n/ryqq/songDetail/003Zlmmb2yOosx,270034920
en,代名词,130.8万,https://y.qq.com/n/ryqq/songDetail/003msMjU1CoyQE,277594605
en,放空,130.8万,https://y.qq.com/n/ryqq/songDetail/000cBg4u30obc4,301632808
en,无能为力,130.8万,https://y.qq.com/n/ryqq/songDetail/003v5QyJ4G6sAS,293510034
汪苏泷,有点甜,928.0万,https://y.qq.com/n/ryqq/songDetail/001bdYk41BCfRi,4830766
汪苏泷,后会无期,928.0万,https://y.qq.com/n/ryqq/songDetail/004gZy7l1GYJ1Q,7112743
汪苏泷,不分手的恋爱,928.0万,https://y.qq.com/n/ryqq/songDetail/0048hyit0fCNad,261268980
汪苏泷,一笑倾城,928.0万,https://y.qq.com/n/ryqq/songDetail/002xMLIa1JcZk0,108172834
汪苏泷,万有引力,928.0万,https://y.qq.com/n/ryqq/songDetail/003ZiKJt39Lfti,261268884
汪苏泷,小星星,928.0万,https://y.qq.com/n/ryqq/songDetail/001GVVE31hddH7,261268861
汪苏泷,忽而今夏,928.0万,https://y.qq.com/n/ryqq/songDetail/0035rPQr2p62CG,213722048
汪苏泷,年轮,928.0万,https://y.qq.com/n/ryqq/songDetail/0007CyFf3GHiN4,102793291
汪苏泷,情歌 (Live),928.0万,https://y.qq.com/n/ryqq/songDetail/002VT45M33Tksb,327675482
汪苏泷,剑魂,928.0万,https://y.qq.com/n/ryqq/songDetail/0042EqWL0IE8hN,332562324
蓝心羽,阿拉斯加海湾,184.4万,https://y.qq.com/n/ryqq/songDetail/002FHVgG4btehE,287881671
蓝心羽,星辰不坠落,184.4万,https://y.qq.com/n/ryqq/songDetail/001kIvoK3siMwF,316738965
蓝心羽,记忆停留,184.4万,https://y.qq.com/n/ryqq/songDetail/002WcwVL2ypOuf,305654666
蓝心羽,星空剪影,184.4万,https://y.qq.com/n/ryqq/songDetail/000wdhv04LMOJv,277696413
蓝心羽,寂寞烟火,184.4万,https://y.qq.com/n/ryqq/songDetail/0004zcfr0neC9O,219165837
蓝心羽,小宇,184.4万,https://y.qq.com/n/ryqq/songDetail/003xnepc40S6oM,228122504
蓝心羽,贩卖日落,184.4万,https://y.qq.com/n/ryqq/songDetail/003lyWey4RB1NK,243678280
蓝心羽,2020抖音最火音乐串烧,184.4万,https://y.qq.com/n/ryqq/songDetail/0028KovL0CGvhS,290471047
蓝心羽,夏天的风,184.4万,https://y.qq.com/n/ryqq/songDetail/003jqNTL41sDBf,261027308
蓝心羽,漫步宇宙,184.4万,https://y.qq.com/n/ryqq/songDetail/000Q8V9Z0LMz5z,312637016
IN-K,落日与晚风,19.5万,https://y.qq.com/n/ryqq/songDetail/000ORNy208FEAN,315812068
IN-K,迷失幻境,19.5万,https://y.qq.com/n/ryqq/songDetail/002Vo1xP3z9BVS,278659043
IN-K,迷失幻境 (DJ版),19.5万,https://y.qq.com/n/ryqq/songDetail/001WYJBM3FRyIc,281937070
IN-K,落差 (DJ版),19.5万,https://y.qq.com/n/ryqq/songDetail/003Md9lh2ltpID,281936407
IN-K,落差,19.5万,https://y.qq.com/n/ryqq/songDetail/000CPsaO448jvN,281936398
IN-K,温柔孤岛,19.5万,https://y.qq.com/n/ryqq/songDetail/001eAeSJ1sUIKg,311049819
IN-K,回忆观影券,19.5万,https://y.qq.com/n/ryqq/songDetail/0040W0qk0yaaME,274967057
IN-K,落日与晚风 (DJ版),19.5万,https://y.qq.com/n/ryqq/songDetail/001bchVH1i6CEz,317255395
IN-K,结冰(Lonely),19.5万,https://y.qq.com/n/ryqq/songDetail/002VrCuU42efFH,311433947
IN-K,触摸,19.5万,https://y.qq.com/n/ryqq/songDetail/001F8tuV3biYmz,291256966
不是花火呀,陨落,133.8万,https://y.qq.com/n/ryqq/songDetail/001IN2SJ1U0FX9,278994023
不是花火呀,Ring Ring Ring,133.8万,https://y.qq.com/n/ryqq/songDetail/002e7RHm3JOg2g,315481516
不是花火呀,TA,133.8万,https://y.qq.com/n/ryqq/songDetail/004I2Jzb0T7qRf,294414075
不是花火呀,微风悄悄,133.8万,https://y.qq.com/n/ryqq/songDetail/001xspvU4YB7BR,328328208
不是花火呀,如一,133.8万,https://y.qq.com/n/ryqq/songDetail/003ZrclJ0267RC,284734077
不是花火呀,反方向的钟,133.8万,https://y.qq.com/n/ryqq/songDetail/003T4RLa092ciZ,280248107
不是花火呀,分你一半,133.8万,https://y.qq.com/n/ryqq/songDetail/001ZZy1s4SjM3j,305466262
不是花火呀,等风吹,133.8万,https://y.qq.com/n/ryqq/songDetail/000kCb684b4CBm,304100836
不是花火呀,年轮,133.8万,https://y.qq.com/n/ryqq/songDetail/000jn5Vd2JEZ9P,321087368
不是花火呀,某些喜欢,133.8万,https://y.qq.com/n/ryqq/songDetail/000nBZPW1QmQXT,307175699
王忻辰,落日与晚风,58.1万,https://y.qq.com/n/ryqq/songDetail/000ORNy208FEAN,315812068
王忻辰,清空,58.1万,https://y.qq.com/n/ryqq/songDetail/004LZwE13k5hzj,294235538
王忻辰,迷失幻境,58.1万,https://y.qq.com/n/ryqq/songDetail/002Vo1xP3z9BVS,278659043
王忻辰,谎话,58.1万,https://y.qq.com/n/ryqq/songDetail/001WO9nI3beA2e,330646032
王忻辰,去年花开,58.1万,https://y.qq.com/n/ryqq/songDetail/000xH0YD3IEW7R,308126719
王忻辰,迷失幻境 (DJ版),58.1万,https://y.qq.com/n/ryqq/songDetail/001WYJBM3FRyIc,281937070
王忻辰,时间沦陷,58.1万,https://y.qq.com/n/ryqq/songDetail/004K79Ee1U5TDx,320567122
王忻辰,落差 (DJ版),58.1万,https://y.qq.com/n/ryqq/songDetail/003Md9lh2ltpID,281936407
王忻辰,落差,58.1万,https://y.qq.com/n/ryqq/songDetail/000CPsaO448jvN,281936398
王忻辰,清空 (DJ版),58.1万,https://y.qq.com/n/ryqq/songDetail/002rZ3EE27C8ls,294235540
等什么君(邓寓君),辞九门回忆,305.4万,https://y.qq.com/n/ryqq/songDetail/003izpqf19Dwps,230154448
等什么君(邓寓君),关山酒,305.4万,https://y.qq.com/n/ryqq/songDetail/002PSWuG0vbdfs,237270257
等什么君(邓寓君),春庭雪,305.4万,https://y.qq.com/n/ryqq/songDetail/0036hiOc1PzcKd,271099605
等什么君(邓寓君),难渡,305.4万,https://y.qq.com/n/ryqq/songDetail/000eK0In1LVeYJ,303228835
等什么君(邓寓君),天下,305.4万,https://y.qq.com/n/ryqq/songDetail/0037JdW10Oozhp,265821775
等什么君(邓寓君),慕夏,305.4万,https://y.qq.com/n/ryqq/songDetail/003EMmCL0Zf6I5,235106071
等什么君(邓寓君),归寻,305.4万,https://y.qq.com/n/ryqq/songDetail/0005JOdN2oCCea,232742392
等什么君(邓寓君),赤伶,305.4万,https://y.qq.com/n/ryqq/songDetail/002Z1Ber4PnDJS,234541950
等什么君(邓寓君),叹郁孤,305.4万,https://y.qq.com/n/ryqq/songDetail/003ZuHnS2AzGpj,255769127
等什么君(邓寓君),误红妆 (DJ沈念版),305.4万,https://y.qq.com/n/ryqq/songDetail/003Jr4NP1brooN,274064751
张杰,只要平凡,1408.9万,https://y.qq.com/n/ryqq/songDetail/003HHPxJ4638xA,214172912
张杰,三生三世,1408.9万,https://y.qq.com/n/ryqq/songDetail/000hscqh1l8UlG,200397365
张杰,天下,1408.9万,https://y.qq.com/n/ryqq/songDetail/00041h1u3kgquE,273032704
张杰,他不懂,1408.9万,https://y.qq.com/n/ryqq/songDetail/002CtuAm1i0pI3,273032705
张杰,最熟悉的陌生人 (Live),1408.9万,https://y.qq.com/n/ryqq/songDetail/001xNGxr0Ygs3m,333314493
张杰,少年中国说,1408.9万,https://y.qq.com/n/ryqq/songDetail/002SlOWJ0uLHPL,328373747
张杰,月亮之上 (Live),1408.9万,https://y.qq.com/n/ryqq/songDetail/0015dJr102hFMW,331752691
张杰,逆战,1408.9万,https://y.qq.com/n/ryqq/songDetail/001RdTuq0aarsS,5166863
张杰,明天过后,1408.9万,https://y.qq.com/n/ryqq/songDetail/004Eiwhc3TSX8E,273032694
张杰,这就是爱,1408.9万,https://y.qq.com/n/ryqq/songDetail/002WMf1v4FFbm9,273032693
BEYOND,海阔天空,496.1万,https://y.qq.com/n/ryqq/songDetail/000buMWp48yjTi,4829067
BEYOND,真的爱你,496.1万,https://y.qq.com/n/ryqq/songDetail/004Gyue33FERTT,1319248
BEYOND,光辉岁月,496.1万,https://y.qq.com/n/ryqq/songDetail/003JJd7a3kd908,100526346
BEYOND,不再犹豫,496.1万,https://y.qq.com/n/ryqq/songDetail/0033N6Jr4DvOl9,9059841
BEYOND,灰色轨迹,496.1万,https://y.qq.com/n/ryqq/songDetail/003emqXa2aqw3q,280550228
BEYOND,冷雨夜,496.1万,https://y.qq.com/n/ryqq/songDetail/0018mMEo0QIheP,1286471
BEYOND,谁伴我闯荡,496.1万,https://y.qq.com/n/ryqq/songDetail/000bxpH921pLX5,102193444
BEYOND,喜欢你,496.1万,https://y.qq.com/n/ryqq/songDetail/001mbYZr3QR68r,7096775
BEYOND,大地,496.1万,https://y.qq.com/n/ryqq/songDetail/002SBsjq31MWB5,105576206
BEYOND,情人,496.1万,https://y.qq.com/n/ryqq/songDetail/004FEb3E0mUQvl,4835515
李宇春,和你一样,260.2万,https://y.qq.com/n/ryqq/songDetail/003PHZx04KX9Rf,459684
李宇春,下个，路口，见,260.2万,https://y.qq.com/n/ryqq/songDetail/001DIsVq3sSjGV,625008
李宇春,无价之姐,260.2万,https://y.qq.com/n/ryqq/songDetail/004EXOM01fsOm8,269084414
李宇春,无价之姐,260.2万,https://y.qq.com/n/ryqq/songDetail/002VIFU90S4ICL,276518056
李宇春,蜀绣 (Live),260.2万,https://y.qq.com/n/ryqq/songDetail/001TmXYt4B8W4d,212992885
李宇春,岁岁平安,260.2万,https://y.qq.com/n/ryqq/songDetail/002aAZC611vK7v,253595744
李宇春,木兰,260.2万,https://y.qq.com/n/ryqq/songDetail/001u1WH93FIvrI,221851799
李宇春,你是人间的四月天,260.2万,https://y.qq.com/n/ryqq/songDetail/000gchU01AaLp8,231282176
李宇春,软肋,260.2万,https://y.qq.com/n/ryqq/songDetail/002JrTbh2sPtNF,306004934
李宇春,珍惜,260.2万,https://y.qq.com/n/ryqq/songDetail/003Qf9cv3etZ1t,4814942
程jiajia,别错过 (DJ阿卓版),60.6万,https://y.qq.com/n/ryqq/songDetail/003wqjv70L6e9r,312215422
程jiajia,别错过,60.6万,https://y.qq.com/n/ryqq/songDetail/001swRzF23bfVj,306688724
程jiajia,山楂树の恋,60.6万,https://y.qq.com/n/ryqq/songDetail/0021uyhB2um654,235839585
程jiajia,外婆说,60.6万,https://y.qq.com/n/ryqq/songDetail/003k4Brd06l3pY,321244491
程jiajia,好想抱住你,60.6万,https://y.qq.com/n/ryqq/songDetail/001UQGSM3ViFDV,333901100
程jiajia,我爱你,60.6万,https://y.qq.com/n/ryqq/songDetail/0013uCFc0CZ4NY,254111357
程jiajia,山楂树の恋,60.6万,https://y.qq.com/n/ryqq/songDetail/0025IDqM2Doz3m,282623801
程jiajia,还是会长大,60.6万,https://y.qq.com/n/ryqq/songDetail/0049WssU3u6012,291252656
程jiajia,玫瑰花的葬礼,60.6万,https://y.qq.com/n/ryqq/songDetail/0033YnDS02U05J,291259988
程jiajia,温柔的风,60.6万,https://y.qq.com/n/ryqq/songDetail/004RlCTM1Vcp71,244425842
王菲,如愿,347.1万,https://y.qq.com/n/ryqq/songDetail/001ufyHx10iWpg,326584182
王菲,百年孤寂,347.1万,https://y.qq.com/n/ryqq/songDetail/002wGjPc1oHGpt,7119145
王菲,匆匆那年,347.1万,https://y.qq.com/n/ryqq/songDetail/003KExF60zMMGK,9103820
王菲,因为爱情,347.1万,https://y.qq.com/n/ryqq/songDetail/001oxvQL0eOv48,1416030
王菲,红豆,347.1万,https://y.qq.com/n/ryqq/songDetail/0011nEwm2XPayS,1255742
王菲,容易受伤的女人,347.1万,https://y.qq.com/n/ryqq/songDetail/004ZTgPR3p7ftT,4944917
王菲,暧昧,347.1万,https://y.qq.com/n/ryqq/songDetail/004JLAKK2ab5ys,1539172
王菲,人间,347.1万,https://y.qq.com/n/ryqq/songDetail/001NH5UK0mk4eq,140119
王菲,约定,347.1万,https://y.qq.com/n/ryqq/songDetail/000hcBJX09LEWO,1834075
王菲,传奇,347.1万,https://y.qq.com/n/ryqq/songDetail/002twZxX087cPx,107559496
半吨兄弟,我们说好的 (烟嗓版),61.8万,https://y.qq.com/n/ryqq/songDetail/001D508N1AG4VI,330299382
半吨兄弟,漠河舞厅,61.8万,https://y.qq.com/n/ryqq/songDetail/000gwV4P3rPLAX,333308100
半吨兄弟,最后一次,61.8万,https://y.qq.com/n/ryqq/songDetail/0013TKVb1Y0wFs,330146276
半吨兄弟,飞蛾扑火 (正式版),61.8万,https://y.qq.com/n/ryqq/songDetail/002KtBfN3Apo2P,248307935
半吨兄弟,秋天不回来 (烟嗓版),61.8万,https://y.qq.com/n/ryqq/songDetail/0040Lk594bvBK0,323076658
半吨兄弟,偏爱,61.8万,https://y.qq.com/n/ryqq/songDetail/001KNgmD2dIC4D,321867916
半吨兄弟,我这一生,61.8万,https://y.qq.com/n/ryqq/songDetail/002mny3a49m118,255394303
半吨兄弟,爱情错觉,61.8万,https://y.qq.com/n/ryqq/songDetail/000CuWZ41aeVAp,233098288
半吨兄弟,口是心非 (烟嗓版),61.8万,https://y.qq.com/n/ryqq/songDetail/000AXI4V1RELvd,255770906
半吨兄弟,扛过枪 放过羊 (DJ伟然版),61.8万,https://y.qq.com/n/ryqq/songDetail/002TlqGD1IOHDR,282098455
五月天,玫瑰少年,487.5万,https://y.qq.com/n/ryqq/songDetail/0035sVym0anwc4,235883438
五月天,突然好想你,487.5万,https://y.qq.com/n/ryqq/songDetail/002M8hNI2QgtRY,447807
五月天,温柔,487.5万,https://y.qq.com/n/ryqq/songDetail/003L6xyk0vvEeA,5199848
五月天,倔强,487.5万,https://y.qq.com/n/ryqq/songDetail/004HyLC74RYiBC,4932451
五月天,知足,487.5万,https://y.qq.com/n/ryqq/songDetail/0033P66R0qEtlT,4830286
五月天,你不是真正的快乐,487.5万,https://y.qq.com/n/ryqq/songDetail/003g4dpV4bOEJs,447810
五月天,后来的我们,487.5万,https://y.qq.com/n/ryqq/songDetail/0022QuVR1LcRHN,107709592
五月天,知足 (07 最知足版),487.5万,https://y.qq.com/n/ryqq/songDetail/003Xsmq21ksC54,405388
五月天,我不愿 让你一个人,487.5万,https://y.qq.com/n/ryqq/songDetail/004LlhsV2NmnVY,1056871
五月天,刻在我心底的名字,487.5万,https://y.qq.com/n/ryqq/songDetail/003o91nr0kc8ej,320899411
阿YueYue,云与海,48.3万,https://y.qq.com/n/ryqq/songDetail/004IFjwP42XBGI,278271554
阿YueYue,不负人间,48.3万,https://y.qq.com/n/ryqq/songDetail/003CQae60y6PtK,317238885
阿YueYue,沈园外,48.3万,https://y.qq.com/n/ryqq/songDetail/00333VYG3eXFtv,291458041
阿YueYue,寻屿,48.3万,https://y.qq.com/n/ryqq/songDetail/000bBLQW0oBCG3,299603511
阿YueYue,云与海 (DJ沈念版),48.3万,https://y.qq.com/n/ryqq/songDetail/000459xh0AZwhJ,281225599
阿YueYue,予君书,48.3万,https://y.qq.com/n/ryqq/songDetail/003pK7zy498TLC,254178377
阿YueYue,不论,48.3万,https://y.qq.com/n/ryqq/songDetail/004aeCi34aQgd5,321612680
阿YueYue,不负人间 (DJ默涵版),48.3万,https://y.qq.com/n/ryqq/songDetail/004ftRoE4fzbpi,317364748
阿YueYue,止渴,48.3万,https://y.qq.com/n/ryqq/songDetail/000lJeWJ0RGLnS,318689635
阿YueYue,旧灯错,48.3万,https://y.qq.com/n/ryqq/songDetail/001MZe2i2mwTqw,255436782
队长,哪里都是你,19.3万,https://y.qq.com/n/ryqq/songDetail/000DwlYJ09mLoO,229103825
队长,楼顶上的小斑鸠,19.3万,https://y.qq.com/n/ryqq/songDetail/002WT9Ce0muiiF,309815939
队长,哪里都是你2.0,19.3万,https://y.qq.com/n/ryqq/songDetail/004Wt9120LVlNS,231979024
队长,Let Go,19.3万,https://y.qq.com/n/ryqq/songDetail/002D6bru0LMvl1,273443543
队长,可能,19.3万,https://y.qq.com/n/ryqq/songDetail/0007S3gq2yiJhh,309815932
队长,夜行,19.3万,https://y.qq.com/n/ryqq/songDetail/0043WJwI15ssNK,231875078
队长,飞到你心里,19.3万,https://y.qq.com/n/ryqq/songDetail/003hAtf03ic4IX,309815931
队长,Let Go 2.0,19.3万,https://y.qq.com/n/ryqq/songDetail/002GZPpl3J9H7y,294270825
队长,明天,19.3万,https://y.qq.com/n/ryqq/songDetail/0026mnxd1DGQjx,309815936
队长,Falling Down,19.3万,https://y.qq.com/n/ryqq/songDetail/003DZvBE3PIgF7,256030118
王力宏,好心分手,464.1万,https://y.qq.com/n/ryqq/songDetail/003MTm6H1EknjX,102950624
